Tanggal,Beras,Beras Kualitas Bawah I (kg),Beras Kualitas Bawah II (kg),Beras Kualitas Medium I (kg),Beras Kualitas Medium II (kg),Beras Kualitas Super I (kg),Beras Kualitas Super II (kg),Bawang Merah,Bawang Merah Ukuran Sedang (kg),Bawang Putih,Bawang Putih Ukuran Sedang (kg),Cabai Merah,Cabai Merah Besar (kg),Cabai Merah Keriting  (kg),Cabai Rawit,Cabai Rawit Hijau (kg),Cabai Rawit Merah (kg)
17/02/2021,11800,10800,10450,11800,11600,13100,12700,32950,32950,28850,28850,48200,47550,49600,71000,63150,78300
18/02/2021,11800,10750,10500,11800,11600,13100,12700,32900,32900,28950,28950,48000,47300,49300,72000,62550,80600
19/02/2021,11800,10800,10500,11800,11600,13100,12700,32850,32850,28950,28950,47600,47350,48750,72100,62250,81100
22/02/2021,11800,10800,10500,11800,11600,13100,12700,33300,33300,29250,29250,47100,47300,48100,73500,61850,84550
23/02/2021,11800,10800,10500,11800,11600,13100,12700,33500,33500,29200,29200,46600,46700,47800,73900,60550,86150
24/02/2021,11800,10800,10500,11850,11600,13100,12700,33650,33650,29350,29350,46400,46450,47600,74850,62000,87350
25/02/2021,11800,10800,10500,11800,11600,13100,12700,33750,33750,29400,29400,46350,46150,47700,75300,61000,88750
26/02/2021,11800,10800,10500,11800,11600,13100,12700,33850,33850,29500,29500,46500,46100,48000,75450,61400,88900
01/03/2021,11800,10800,10500,11800,11600,13150,12750,34250,34250,29450,29450,46800,45900,48300,76600,62800,91000
02/03/2021,11800,10800,10500,11800,11650,13150,12750,34400,34400,29500,29500,47000,45900,48600,77350,62950,92350
03/03/2021,11800,10800,10500,11800,11600,13100,12750,34650,34650,29550,29550,47350,46350,48850,78050,61700,94350
04/03/2021,11800,10800,10500,11800,11600,13100,12750,34750,34750,29600,29600,47200,46200,48800,78000,61550,94150
05/03/2021,11800,10800,10500,11850,11600,13100,12750,34800,34800,29500,29500,47550,46700,49000,78300,62950,94350
08/03/2021,11800,10800,10500,11800,11600,13100,12700,35200,35200,29450,29450,47950,47150,49300,77300,61250,93700
09/03/2021,11800,10800,10500,11800,11600,13100,12700,35250,35250,29550,29550,48400,47150,49850,77450,61150,94100
10/03/2021,11800,10800,10500,11800,11600,13100,12700,35200,35200,29500,29500,48300,46750,49850,77850,61450,94550
12/03/2021,11800,10800,10500,11850,11650,13100,12750,35300,35300,29400,29400,48650,47100,50300,77100,59750,95100
15/03/2021,11800,10800,10500,11800,11600,13100,12750,35350,35350,29650,29650,49400,47550,51200,77900,59150,97600
16/03/2021,11800,10800,10500,11800,11600,13100,12750,35350,35350,29600,29600,49300,47250,51250,78550,58300,99100
17/03/2021,11800,10800,10500,11800,11600,13100,12700,35350,35350,29700,29700,49350,46800,51700,78650,58350,99350
18/03/2021,11850,11300,10500,11800,11600,13100,12700,35250,35250,29700,29700,49300,46750,51650,78950,58700,100100
19/03/2021,11800,10800,10500,11800,11600,13100,12700,35400,35400,29800,29800,49200,46800,51650,79100,58600,100400
22/03/2021,11800,10800,10450,11800,11600,13100,12700,35300,35300,29700,29700,48900,46950,51050,79100,58750,100050
23/03/2021,11800,10750,10450,11800,11600,13100,12700,35100,35100,29600,29600,48900,47000,51200,79050,59700,99850
24/03/2021,11800,10800,10500,11800,11600,13100,12700,35100,35100,29700,29700,49300,47500,51350,78250,57600,99600
25/03/2021,11800,10800,10450,11800,11600,13100,12700,35000,35000,29700,29700,49500,48000,51400,77900,58950,98250
26/03/2021,11800,10800,10450,11800,11600,13100,12700,34900,34900,29750,29750,49950,48350,51750,77450,58550,97200
29/03/2021,11800,10800,10450,11800,11600,13050,12700,34700,34700,29800,29800,50200,49100,51650,76300,58100,94900
30/03/2021,11800,10750,10450,11800,11550,13100,12700,34650,34650,29950,29950,50050,49200,51250,75150,58050,92950
31/03/2021,11800,10800,10450,11800,11550,13050,12700,34550,34550,29900,29900,50200,49900,50950,73900,57750,90250
01/04/2021,11800,10750,10450,11800,11600,13050,12700,34400,34400,29900,29900,50100,49850,50950,73250,57300,88850
05/04/2021,11800,10750,10450,11800,11600,13050,12700,34050,34050,30000,30000,50950,51450,51150,72000,57450,86750
06/04/2021,11800,10750,10450,11800,11600,13050,12700,34050,34050,30000,30000,51000,51300,51400,72250,57300,87150
07/04/2021,11800,10750,10450,11800,11600,13050,12700,33900,33900,30000,30000,50650,51600,50750,71400,57450,85000
08/04/2021,11800,10750,10450,11800,11600,13100,12700,33850,33850,29950,29950,50750,51650,50800,70800,56600,84400
09/04/2021,11800,10750,10450,11800,11600,13050,12700,33850,33850,30000,30000,50400,51400,50400,71200,57550,84850
12/04/2021,11800,10750,10450,11800,11600,13050,12700,34250,34250,30200,30200,52350,53150,51600,70400,56800,84100
13/04/2021,11800,10750,10450,11800,11600,13050,12700,34200,34200,30100,30100,52050,53000,51500,69750,56250,82800
14/04/2021,11800,10750,10450,11800,11600,13050,12700,34200,34200,30150,30150,52850,54400,52200,69500,56050,82900
15/04/2021,11800,10750,10450,11800,11600,13050,12700,34200,34200,30200,30200,53250,55950,52050,70000,56900,83700
16/04/2021,11800,10750,10450,11800,11600,13050,12700,34150,34150,30200,30200,52650,54400,52050,71300,58100,85650
19/04/2021,11800,10750,10450,11800,11600,13050,12700,34050,34050,30200,30200,50050,52250,49650,65900,55900,76100
20/04/2021,11750,10750,10450,11800,11600,13050,12700,33950,33950,30100,30100,49250,51500,48850,64800,55400,74400
21/04/2021,11750,10750,10450,11800,11600,13050,12700,33850,33850,30100,30100,48600,50700,48400,63250,53100,73150
22/04/2021,11800,10750,10450,11800,11600,13050,13000,33700,33700,30150,30150,47250,48850,47400,61700,51600,71250
23/04/2021,11750,10750,10450,11800,11600,13050,12700,33650,33650,30250,30250,46200,47850,46200,60550,50850,69700
26/04/2021,11750,10750,10450,11800,11600,13050,12700,33300,33300,30250,30250,43100,45050,42750,57050,48750,65900
27/04/2021,11750,10750,10450,11800,11600,13050,12650,33250,33250,30200,30200,42000,44350,41650,56200,47750,65200
28/04/2021,11750,10750,10450,11800,11600,13050,12650,33200,33200,30150,30150,41400,43500,41050,56000,47600,65150
29/04/2021,11750,10750,10400,11750,11600,13050,12650,33100,33100,30250,30250,40700,43500,39950,55550,47500,64250
30/04/2021,11750,10750,10400,11800,11550,13050,12650,33100,33100,30200,30200,40150,42950,39250,55000,46850,63850
